"tournament_a1_3wayBattle.objectiveList46.title";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";;
"tournament_a1_3wayBattle.objectiveList47.title";"Empty_Employer_IsActiveFlag_Primary";"Empty_Employer_IsActiveFlag_Primary";;
"tournament_a1_3wayBattle.objectiveList48.title";"OFF";"OFF";;
"tournament_a1_3wayBattle.objectiveList49.title";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP.FactionDef.Demonym} Lance safely evacs.";;
"tournament_a1_3wayBattle.objectiveList50.title";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";"The {TEAM_EMP.FactionDef.Demonym} lance must reach the evac zone";;
"tournament_a1_3wayBattle.objectiveList51.title";"Empty_Employer_IsActiveFlag_Secondary";"Empty_Employer_IsActiveFlag_Secondary";;
"tournament_a1_3wayBattle.objectiveList52.title";"OFF";"OFF";;
"tournament_a1_3wayBattle.objectiveList53.title";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";;
"tournament_a1_3wayBattle.objectiveList54.title";"Escort friendlies to evac point";"Escort friendlies to evac point";;
"tournament_a1_3wayBattle.objectiveList55.title";"Empty_EmployerAlly_IsActiveFlag_Primary";"Empty_EmployerAlly_IsActiveFlag_Primary";;
"tournament_a1_3wayBattle.objectiveList56.title";"OFF";"OFF";;
"tournament_a1_3wayBattle.objectiveList57.title";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";"Ensure {TEAM_EMP_ALLY.FactionDef.Demonym} Lance safely evacs.";;
"tournament_a1_3wayBattle.objectiveList58.title";"Escort friendlies to evac point";"Escort friendlies to evac point";;
"tournament_a1_3wayBattle.objectiveList59.title";"Empty_EmployerAlly_IsActiveFlag_Secondary";"Empty_EmployerAlly_IsActiveFlag_Secondary";;
"tournament_a1_3wayBattle.objectiveList60.title";"AllPrimaryTargetsDestroyedFlag";"AllPrimaryTargetsDestroyedFlag";;
"tournament_a1_3wayBattle.objectiveList61.title";"TimerObjective_HostileToAll_Primary";"TimerObjective_HostileToAll_Primary";;
"tournament_a1_3wayBattle.objectiveList62.title";"TimerObjective_HostileToAll_Secondary";"TimerObjective_HostileToAll_Secondary";;
"tournament_a1_3wayBattle.objectiveList63.title";"TimerObjective_1RoundSafety_AddForces_Primary";"TimerObjective_1RoundSafety_AddForces_Primary";;
"tournament_a1_3wayBattle.objectiveList64.title";"TimerObjective_1RoundSafety_AddForces_Secondary";"TimerObjective_1RoundSafety_AddForces_Secondary";;
"tournament_a1_3wayBattle.objectiveList65.title";"TimerObjective_1RoundSafety_AddForces2_Primary";"TimerObjective_1RoundSafety_AddForces2_Primary";;
"tournament_a1_3wayBattle.objectiveList66.title";"TimerObjective_1RoundSafety_AddForces2_Secondary";"TimerObjective_1RoundSafety_AddForces2_Secondary";;
"tournament_a1_3wayBattle.objectiveList67.title";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Primary";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Primary";;
"tournament_a1_3wayBattle.objectiveList68.title";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";;
"tournament_a1_3wayBattle.objectiveList69.title";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";"TimerObjective_1RoundSafety_AddForces_EnemyAlly_Secondary";;
"tournament_a1_3wayBattle.objectiveList0.description";"ATTN ANDREW";"ATTN ANDREW";;
"tournament_a1_3wayBattle.objectiveList1.description";"hostile to all";"hostile to all";;
"tournament_a1_3wayBattle.dialogueList0.dialogueContent0.words";"Challengers! You have already proven your might in the arena. Now, you will show Professor Horvat your fortitude.";"Challengers! You have already proven your might in the arena. Now, you will show Professor Horvat your fortitude.";;
"tournament_a1_3wayBattle.dialogueList0.dialogueContent1.words";"Indeed they will, Gigante. Indeed they will. Contestants, I call upon you to <i>destroy</i> your rivals! Smash their BattleMechs without hesitation or mercy, for only one of you may be crowned champion!";"Indeed they will, Gigante. Indeed they will. Contestants, I call upon you to <i>destroy</i> your rivals! Smash their BattleMechs without hesitation or mercy, for only one of you may be crowned champion!";;
"tournament_a1_3wayBattle.dialogueList1.dialogueContent0.words";"Gods, what a fighter! I yield to you, Commander—never since Calamar Gigante have I seen such awe-inspiring strength!";"Gods, what a fighter! I yield to you, Commander—never since Calamar Gigante have I seen such awe-inspiring strength!";;
"tournament_a1_3wayBattle.dialogueList1.dialogueContent1.words";"I weep with joy, for I am no longer alone.";"I weep with joy, for I am no longer alone.";;
"tournament_a1_3wayBattle.dialogueList1.dialogueContent2.words";"You've earned your million C-Bills, Commander. More than that, you've earned my <i>respect</i>. Meet me in orbit, that I may grant you your reward.";"You've earned your million C-Bills, Commander. More than that, you've earned my <i>respect</i>. Meet me in orbit, that I may grant you your reward.";;
"tournament_a1_3wayBattle.dialogueList2.dialogueContent0.words";"A terrible shame, Commander. Your MechWarriors have been eliminated, their BattleMechs torn to scrap. I'm afraid that your time in the Tournament has come to an end.";"A terrible shame, Commander. Your MechWarriors have been eliminated, their BattleMechs torn to scrap. I'm afraid that your time in the Tournament has come to an end.";;
"tournament_a1_3wayBattle.dialogueList2.dialogueContent1.words";"Can't say I didn't warn you, Commander. Such a shame. We could've taken Horvat down <i>together</i>. Instead, you're walking away with nothing but a couple of dead pilots.";"Can't say I didn't warn you, Commander. Such a shame. We could've taken Horvat down <i>together</i>. Instead, you're walking away with nothing but a couple of dead pilots.";;
"tournament_a1_3wayBattle.dialogueList3.dialogueContent0.words";"PLACEHOLDER. New contacts on sesnors, Commander. These units don't match {TEAM_TAR.FactionDef.ShortName} signatures. We've got a new player on the field.";"PLACEHOLDER. New contacts on sesnors, Commander. These units don't match {TEAM_TAR.FactionDef.ShortName} signatures. We've got a new player on the field.";;
"tournament_a1_3wayBattle.dialogueList4.dialogueContent0.words";"PLACEHOLDER Kilo 1-3 just got smoked! Suffering loses over here, Commander! We're still in the fight, but down one.";"PLACEHOLDER Kilo 1-3 just got smoked! Suffering loses over here, Commander! We're still in the fight, but down one.";;
"tournament_a1_3wayBattle.dialogueList4.dialogueContent1.words";"PLACEHOLDER Grace under fire folks. Lay it on 'em!";"PLACEHOLDER Grace under fire folks. Lay it on 'em!";;
"tournament_a1_3wayBattle.dialogueList5.dialogueContent0.words";"PLACEHOLDER We lost Quebec Two Commander.";"PLACEHOLDER We lost Quebec Two Commander.";;
"tournament_a1_3wayBattle.dialogueList5.dialogueContent1.words";"PLACEHODLER This is Quebec actual return fire and check your rear arc!";"PLACEHODLER This is Quebec actual return fire and check your rear arc!";;
"tournament_a1_3wayBattle.dialogueList6.dialogueContent0.words";"PLACEHOLDER, The {TEAM_EMP.FactionDef.Demonym} has been destroyed.";"PLACEHOLDER, The {TEAM_EMP.FactionDef.Demonym} has been destroyed.";;
"tournament_a1_3wayBattle.dialogueList7.dialogueContent0.words";"PLACEHOLDER our employer's ally forces are lost commander.";"PLACEHOLDER our employer's ally forces are lost commander.";;
"tournament_a1_3wayBattle.dialogueList8.dialogueContent0.words";"PLACEHOLDER, Hark {COMMANDER.Name} here are unexpected {TEAM_TAR_ALLY.FactionDef.Demonym} bad guys are here too. Don't that beat it all. This is the primary objective version.";"PLACEHOLDER, Hark {COMMANDER.Name} here are unexpected {TEAM_TAR_ALLY.FactionDef.Demonym} bad guys are here too. Don't that beat it all. This is the primary objective version.";;
"tournament_a1_3wayBattle.dialogueList8.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";;
"tournament_a1_3wayBattle.dialogueList9.dialogueContent0.words";"PLACEHOLDER, Hark {COMMANDER.Name} here are unexpected {TEAM_TAR_ALLY.FactionDef.Demonym} bad guys  are here too. Don't that beat it all. This is the secondary objective version.";"PLACEHOLDER, Hark {COMMANDER.Name} here are unexpected {TEAM_TAR_ALLY.FactionDef.Demonym} bad guys  are here too. Don't that beat it all. This is the secondary objective version.";;
"tournament_a1_3wayBattle.dialogueList9.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";;
"tournament_a1_3wayBattle.dialogueList10.dialogueContent0.words";"PLACEHOLDER Primary targets destroyed Commander.";"PLACEHOLDER Primary targets destroyed Commander.";;
"tournament_a1_3wayBattle.dialogueList10.dialogueContent1.words";"PLACEHOLDER I'm inbound to the LZ Commander.";"PLACEHOLDER I'm inbound to the LZ Commander.";;
"tournament_a1_3wayBattle.dialogueList11.dialogueContent0.words";"Competitors! You have shown yourselves worthy of the greatest honor this Tournament can bestow: the right to face off against the great man himself, PROFESSOR MENCIUS HORVAT!";"Competitors! You have shown yourselves worthy of the greatest honor this Tournament can bestow: the right to face off against the great man himself, PROFESSOR MENCIUS HORVAT!";;
"tournament_a1_3wayBattle.dialogueList11.dialogueContent1.words";"You've gotta be kiddin' me.";"You've gotta be kiddin' me.";;
"tournament_a1_3wayBattle.dialogueList11.dialogueContent2.words";"This is no joke, Mr. Virtanen! I have taken the field myself to put your warriors to their final test. If they defeat me, the prize purse is yours. Should they fail, I will grant them a most glorious death. En garde, Tournament finalists! Your fur-wreathed doom is at hand!";"This is no joke, Mr. Virtanen! I have taken the field myself to put your warriors to their final test. If they defeat me, the prize purse is yours. Should they fail, I will grant them a most glorious death. En garde, Tournament finalists! Your fur-wreathed doom is at hand!";;
"tournament_a1_3wayBattle.dialogueList12.dialogueContent0.words";"PLACEHOLDER The Hostile to All {TEAM_HOST.FactionDef.Demonym} lance has arrived! This is the Secondary Version.";"PLACEHOLDER The Hostile to All {TEAM_HOST.FactionDef.Demonym} lance has arrived! This is the Secondary Version.";;
"tournament_a1_3wayBattle.dialogueList12.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";;
"tournament_a1_3wayBattle.dialogueList13.dialogueContent0.words";"PLACEHOLDER All our objectives are complete, cover our withdraw Commander.";"PLACEHOLDER All our objectives are complete, cover our withdraw Commander.";;
"tournament_a1_3wayBattle.dialogueList14.dialogueContent0.words";"PLACEHOLDER All our objectives are complete, cover our withdraw Commander.";"PLACEHOLDER All our objectives are complete, cover our withdraw Commander.";;
"tournament_a1_3wayBattle.dialogueList14.dialogueContent1.words";"PLACEHOLDER We won't get paid for covering their evac if we leave before them, plan accodingly Commander.";"PLACEHOLDER We won't get paid for covering their evac if we leave before them, plan accodingly Commander.";;
"tournament_a1_3wayBattle.dialogueList15.dialogueContent0.words";"PLACEHOLDER Thanks for the assist, we're clear.";"PLACEHOLDER Thanks for the assist, we're clear.";;
"tournament_a1_3wayBattle.dialogueList16.dialogueContent0.words";"PLACEHOLDER Thanks for the assist, we're clear.";"PLACEHOLDER Thanks for the assist, we're clear.";;
"tournament_a1_3wayBattle.dialogueList17.dialogueContent0.words";"PLACEHOLDER, That's it Commander we did what we came here to do.";"PLACEHOLDER, That's it Commander we did what we came here to do.";;
"tournament_a1_3wayBattle.dialogueList18.dialogueContent0.words";"PLACEHOLDER, That's it Commander we did what we came here to do.";"PLACEHOLDER, That's it Commander we did what we came here to do.";;
"tournament_a1_3wayBattle.dialogueList18.dialogueContent1.words";"PLACEHOLDER We won't get paid for covering their evac if we leave before them, plan accodingly Commander.";"PLACEHOLDER We won't get paid for covering their evac if we leave before them, plan accodingly Commander.";;
"tournament_a1_3wayBattle.dialogueList19.dialogueContent0.words";"PLACEHOLDER, we're clear of the AO, thanks Commander.";"PLACEHOLDER, we're clear of the AO, thanks Commander.";;
"tournament_a1_3wayBattle.dialogueList20.dialogueContent0.words";"PLACEHOLDER, we're clear of the AO, thanks Commander.";"PLACEHOLDER, we're clear of the AO, thanks Commander.";;
"tournament_a1_3wayBattle.dialogueList21.dialogueContent0.words";"PLACEHOLDER, holy cow what a suprise its a {TEAM_TAR_ALLY.FactionDef.Demonym} lance! A suprise indeed. This is the Primary Objective version.";"PLACEHOLDER, holy cow what a suprise its a {TEAM_TAR_ALLY.FactionDef.Demonym} lance! A suprise indeed. This is the Primary Objective version.";;
